candidate,margin_threshold,best_similarity_threshold,duration_minimum_seconds,duration_margin_threshold,session,utterance_count,score,accuracy,unassigned_rate,error_rate,misattributed_seconds,correct_count,unassigned_count,wrong_count
margin>=0.1 dur[1.5s->0.04],0.1,,1.5,0.04,20260818-end,195,0.9138461538461539,0.8153846153846154,0.1641025641025641,0.020512820512820513,4.9000000000000625,159,32,4
margin>=0.1 dur[1.5s->0.04],0.1,,1.5,0.04,20260825-end,243,0.8962962962962964,0.7654320987654321,0.21810699588477367,0.01646090534979424,4.0099999999999625,186,53,4
margin>=0.1 dur[1.5s->0.04],0.1,,1.5,0.04,pooled,438,0.904109589041096,0.7876712328767124,0.19406392694063926,0.0182648401826484,8.910000000000025,345,85,8
margin>=0.1 dur[1.5s->0.06],0.1,,1.5,0.06,20260818-end,195,0.9128205128205128,0.8051282051282052,0.1794871794871795,0.015384615384615385,3.3600000000000705,157,35,3
margin>=0.1 dur[1.5s->0.06],0.1,,1.5,0.06,20260825-end,243,0.894650205761317,0.7613168724279835,0.2222222222222222,0.01646090534979424,4.0099999999999625,185,54,4
margin>=0.1 dur[1.5s->0.06],0.1,,1.5,0.06,pooled,438,0.9027397260273973,0.7808219178082192,0.20319634703196346,0.01598173515981735,7.370000000000033,342,89,7
margin>=0.1 dur[2.0s->0.0],0.1,,2.0,0.0,20260818-end,195,0.9117948717948718,0.8102564102564103,0.16923076923076924,0.020512820512820513,7.140000000000043,158,33,4
margin>=0.1 dur[2.0s->0.0],0.1,,2.0,0.0,20260825-end,243,0.8979423868312758,0.7695473251028807,0.2139917695473251,0.01646090534979424,4.0099999999999625,187,52,4
margin>=0.1 dur[2.0s->0.0],0.1,,2.0,0.0,pooled,438,0.904109589041096,0.7876712328767124,0.19406392694063926,0.0182648401826484,11.150000000000006,345,85,8
margin>=0.1 dur[2.0s->0.02],0.1,,2.0,0.02,20260818-end,195,0.9117948717948718,0.8102564102564103,0.16923076923076924,0.020512820512820513,7.140000000000043,158,33,4
margin>=0.1 dur[2.0s->0.02],0.1,,2.0,0.02,20260825-end,243,0.8930041152263376,0.757201646090535,0.22633744855967078,0.01646090534979424,4.0099999999999625,184,55,4
margin>=0.1 dur[2.0s->0.02],0.1,,2.0,0.02,pooled,438,0.9013698630136987,0.7808219178082192,0.2009132420091324,0.0182648401826484,11.150000000000006,342,88,8
margin>=0.1 dur[2.0s->0.04],0.1,,2.0,0.04,20260818-end,195,0.9148717948717948,0.8102564102564103,0.17435897435897435,0.015384615384615385,3.3600000000000705,158,34,3
margin>=0.1 dur[2.0s->0.04],0.1,,2.0,0.04,20260825-end,243,0.8930041152263376,0.757201646090535,0.22633744855967078,0.01646090534979424,4.0099999999999625,184,55,4
margin>=0.1 dur[2.0s->0.04],0.1,,2.0,0.04,pooled,438,0.9027397260273973,0.7808219178082192,0.20319634703196346,0.01598173515981735,7.370000000000033,342,89,7
margin>=0.1 dur[2.0s->0.06],0.1,,2.0,0.06,20260818-end,195,0.9128205128205128,0.8051282051282052,0.1794871794871795,0.015384615384615385,3.3600000000000705,157,35,3
margin>=0.1 dur[2.0s->0.06],0.1,,2.0,0.06,20260825-end,243,0.8930041152263376,0.757201646090535,0.22633744855967078,0.01646090534979424,4.0099999999999625,184,55,4
margin>=0.1 dur[2.0s->0.06],0.1,,2.0,0.06,pooled,438,0.9018264840182649,0.7785388127853882,0.2054794520547945,0.01598173515981735,7.370000000000033,341,90,7
margin>=0.1 dur[2.5s->0.0],0.1,,2.5,0.0,20260818-end,195,0.9117948717948718,0.8102564102564103,0.16923076923076924,0.020512820512820513,7.140000000000043,158,33,4
margin>=0.1 dur[2.5s->0.0],0.1,,2.5,0.0,20260825-end,243,0.8979423868312758,0.7695473251028807,0.2139917695473251,0.01646090534979424,4.0099999999999625,187,52,4
margin>=0.1 dur[2.5s->0.0],0.1,,2.5,0.0,pooled,438,0.904109589041096,0.7876712328767124,0.19406392694063926,0.0182648401826484,11.150000000000006,345,85,8
margin>=0.1 dur[2.5s->0.02],0.1,,2.5,0.02,20260818-end,195,0.9117948717948718,0.8102564102564103,0.16923076923076924,0.020512820512820513,7.140000000000043,158,33,4
margin>=0.1 dur[2.5s->0.02],0.1,,2.5,0.02,20260825-end,243,0.8930041152263376,0.757201646090535,0.22633744855967078,0.01646090534979424,4.0099999999999625,184,55,4
margin>=0.1 dur[2.5s->0.02],0.1,,2.5,0.02,pooled,438,0.9013698630136987,0.7808219178082192,0.2009132420091324,0.0182648401826484,11.150000000000006,342,88,8
margin>=0.1 dur[2.5s->0.04],0.1,,2.5,0.04,20260818-end,195,0.9148717948717948,0.8102564102564103,0.17435897435897435,0.015384615384615385,3.3600000000000705,158,34,3
margin>=0.1 dur[2.5s->0.04],0.1,,2.5,0.04,20260825-end,243,0.8930041152263376,0.757201646090535,0.22633744855967078,0.01646090534979424,4.0099999999999625,184,55,4
margin>=0.1 dur[2.5s->0.04],0.1,,2.5,0.04,pooled,438,0.9027397260273973,0.7808219178082192,0.20319634703196346,0.01598173515981735,7.370000000000033,342,89,7
margin>=0.1 dur[2.5s->0.06],0.1,,2.5,0.06,20260818-end,195,0.9128205128205128,0.8051282051282052,0.1794871794871795,0.015384615384615385,3.3600000000000705,157,35,3
margin>=0.1 dur[2.5s->0.06],0.1,,2.5,0.06,20260825-end,243,0.8930041152263376,0.757201646090535,0.22633744855967078,0.01646090534979424,4.0099999999999625,184,55,4
margin>=0.1 dur[2.5s->0.06],0.1,,2.5,0.06,pooled,438,0.9018264840182649,0.7785388127853882,0.2054794520547945,0.01598173515981735,7.370000000000033,341,90,7
margin>=0.1 dur[3.0s->0.0],0.1,,3.0,0.0,20260818-end,195,0.9097435897435897,0.8051282051282052,0.17435897435897435,0.020512820512820513,7.140000000000043,157,34,4
margin>=0.1 dur[3.0s->0.0],0.1,,3.0,0.0,20260825-end,243,0.8962962962962964,0.7654320987654321,0.21810699588477367,0.01646090534979424,4.0099999999999625,186,53,4
margin>=0.1 dur[3.0s->0.0],0.1,,3.0,0.0,pooled,438,0.9022831050228312,0.7831050228310502,0.19863013698630136,0.0182648401826484,11.150000000000006,343,87,8
margin>=0.1 dur[3.0s->0.02],0.1,,3.0,0.02,20260818-end,195,0.9097435897435897,0.8051282051282052,0.17435897435897435,0.020512820512820513,7.140000000000043,157,34,4
margin>=0.1 dur[3.0s->0.02],0.1,,3.0,0.02,20260825-end,243,0.8930041152263376,0.757201646090535,0.22633744855967078,0.01646090534979424,4.0099999999999625,184,55,4
margin>=0.1 dur[3.0s->0.02],0.1,,3.0,0.02,pooled,438,0.9004566210045662,0.7785388127853882,0.20319634703196346,0.0182648401826484,11.150000000000006,341,89,8
margin>=0.1 dur[3.0s->0.04],0.1,,3.0,0.04,20260818-end,195,0.9128205128205128,0.8051282051282052,0.1794871794871795,0.015384615384615385,3.3600000000000705,157,35,3
margin>=0.1 dur[3.0s->0.04],0.1,,3.0,0.04,20260825-end,243,0.8930041152263376,0.757201646090535,0.22633744855967078,0.01646090534979424,4.0099999999999625,184,55,4
margin>=0.1 dur[3.0s->0.04],0.1,,3.0,0.04,pooled,438,0.9018264840182649,0.7785388127853882,0.2054794520547945,0.01598173515981735,7.370000000000033,341,90,7
margin>=0.1 dur[3.0s->0.06],0.1,,3.0,0.06,20260818-end,195,0.9107692307692308,0.8,0.18461538461538463,0.015384615384615385,3.3600000000000705,156,36,3
margin>=0.1 dur[3.0s->0.06],0.1,,3.0,0.06,20260825-end,243,0.8930041152263376,0.757201646090535,0.22633744855967078,0.01646090534979424,4.0099999999999625,184,55,4
margin>=0.1 dur[3.0s->0.06],0.1,,3.0,0.06,pooled,438,0.9009132420091325,0.776255707762557,0.20776255707762556,0.01598173515981735,7.370000000000033,340,91,7
margin>=0.1 OR best>=0.3,0.1,0.3,,,20260818-end,195,0.9097435897435897,0.8358974358974359,0.12307692307692308,0.041025641025641026,10.53000000000003,163,24,8
margin>=0.1 OR best>=0.3,0.1,0.3,,,20260825-end,243,0.9078189300411523,0.8065843621399177,0.16872427983539096,0.024691358024691357,6.360000000000042,196,41,6
margin>=0.1 OR best>=0.3,0.1,0.3,,,pooled,438,0.908675799086758,0.819634703196347,0.14840182648401826,0.0319634703196347,16.89000000000007,359,65,14
margin>=0.1 OR best>=0.3 dur[1.0s->0.0],0.1,0.3,1.0,0.0,20260818-end,195,0.9087179487179486,0.841025641025641,0.11282051282051282,0.046153846153846156,12.070000000000022,164,22,9
margin>=0.1 OR best>=0.3 dur[1.0s->0.0],0.1,0.3,1.0,0.0,20260825-end,243,0.908641975308642,0.8148148148148148,0.15637860082304528,0.02880658436213992,7.4199999999999875,198,38,7
margin>=0.1 OR best>=0.3 dur[1.0s->0.0],0.1,0.3,1.0,0.0,pooled,438,0.908675799086758,0.8264840182648402,0.136986301369863,0.0365296803652968,19.49000000000001,362,60,16
margin>=0.1 OR best>=0.3 dur[1.0s->0.02],0.1,0.3,1.0,0.02,20260818-end,195,0.9087179487179486,0.841025641025641,0.11282051282051282,0.046153846153846156,12.070000000000022,164,22,9
margin>=0.1 OR best>=0.3 dur[1.0s->0.02],0.1,0.3,1.0,0.02,20260825-end,243,0.9053497942386832,0.8065843621399177,0.1646090534979424,0.02880658436213992,7.4199999999999875,196,40,7
margin>=0.1 OR best>=0.3 dur[1.0s->0.02],0.1,0.3,1.0,0.02,pooled,438,0.9068493150684932,0.821917808219178,0.1415525114155251,0.0365296803652968,19.49000000000001,360,62,16
margin>=0.1 OR best>=0.3 dur[1.0s->0.04],0.1,0.3,1.0,0.04,20260818-end,195,0.9066666666666666,0.8358974358974359,0.11794871794871795,0.046153846153846156,12.070000000000022,163,23,9
margin>=0.1 OR best>=0.3 dur[1.0s->0.04],0.1,0.3,1.0,0.04,20260825-end,243,0.9078189300411523,0.8065843621399177,0.16872427983539096,0.024691358024691357,6.360000000000042,196,41,6
margin>=0.1 OR best>=0.3 dur[1.0s->0.04],0.1,0.3,1.0,0.04,pooled,438,0.9073059360730594,0.819634703196347,0.1461187214611872,0.03424657534246575,18.430000000000064,359,64,15
margin>=0.1 OR best>=0.3 dur[1.0s->0.06],0.1,0.3,1.0,0.06,20260818-end,195,0.9097435897435897,0.8358974358974359,0.12307692307692308,0.041025641025641026,10.53000000000003,163,24,8
margin>=0.1 OR best>=0.3 dur[1.0s->0.06],0.1,0.3,1.0,0.06,20260825-end,243,0.9078189300411523,0.8065843621399177,0.16872427983539096,0.024691358024691357,6.360000000000042,196,41,6
margin>=0.1 OR best>=0.3 dur[1.0s->0.06],0.1,0.3,1.0,0.06,pooled,438,0.908675799086758,0.819634703196347,0.14840182648401826,0.0319634703196347,16.89000000000007,359,65,14
margin>=0.1 OR best>=0.3 dur[1.5s->0.0],0.1,0.3,1.5,0.0,20260818-end,195,0.9066666666666666,0.8358974358974359,0.11794871794871795,0.046153846153846156,12.070000000000022,163,23,9
margin>=0.1 OR best>=0.3 dur[1.5s->0.0],0.1,0.3,1.5,0.0,20260825-end,243,0.9094650205761318,0.8106995884773662,0.1646090534979424,0.024691358024691357,6.360000000000042,197,40,6
margin>=0.1 OR best>=0.3 dur[1.5s->0.0],0.1,0.3,1.5,0.0,pooled,438,0.9082191780821918,0.821917808219178,0.14383561643835616,0.03424657534246575,18.430000000000064,360,63,15
margin>=0.1 OR best>=0.3 dur[1.5s->0.02],0.1,0.3,1.5,0.02,20260818-end,195,0.9066666666666666,0.8358974358974359,0.11794871794871795,0.046153846153846156,12.070000000000022,163,23,9
margin>=0.1 OR best>=0.3 dur[1.5s->0.02],0.1,0.3,1.5,0.02,20260825-end,243,0.9078189300411523,0.8065843621399177,0.16872427983539096,0.024691358024691357,6.360000000000042,196,41,6
margin>=0.1 OR best>=0.3 dur[1.5s->0.02],0.1,0.3,1.5,0.02,pooled,438,0.9073059360730594,0.819634703196347,0.1461187214611872,0.03424657534246575,18.430000000000064,359,64,15
margin>=0.1 OR best>=0.3 dur[1.5s->0.04],0.1,0.3,1.5,0.04,20260818-end,195,0.9066666666666666,0.8358974358974359,0.11794871794871795,0.046153846153846156,12.070000000000022,163,23,9
margin>=0.1 OR best>=0.3 dur[1.5s->0.04],0.1,0.3,1.5,0.04,20260825-end,243,0.9078189300411523,0.8065843621399177,0.16872427983539096,0.024691358024691357,6.360000000000042,196,41,6
margin>=0.1 OR best>=0.3 dur[1.5s->0.04],0.1,0.3,1.5,0.04,pooled,438,0.9073059360730594,0.819634703196347,0.1461187214611872,0.03424657534246575,18.430000000000064,359,64,15
margin>=0.1 OR best>=0.3 dur[1.5s->0.06],0.1,0.3,1.5,0.06,20260818-end,195,0.9097435897435897,0.8358974358974359,0.12307692307692308,0.041025641025641026,10.53000000000003,163,24,8
margin>=0.1 OR best>=0.3 dur[1.5s->0.06],0.1,0.3,1.5,0.06,20260825-end,243,0.9078189300411523,0.8065843621399177,0.16872427983539096,0.024691358024691357,6.360000000000042,196,41,6
margin>=0.1 OR best>=0.3 dur[1.5s->0.06],0.1,0.3,1.5,0.06,pooled,438,0.908675799086758,0.819634703196347,0.14840182648401826,0.0319634703196347,16.89000000000007,359,65,14
margin>=0.1 OR best>=0.3 dur[2.0s->0.0],0.1,0.3,2.0,0.0,20260818-end,195,0.9097435897435897,0.8358974358974359,0.12307692307692308,0.041025641025641026,10.53000000000003,163,24,8
margin>=0.1 OR best>=0.3 dur[2.0s->0.0],0.1,0.3,2.0,0.0,20260825-end,243,0.9094650205761318,0.8106995884773662,0.1646090534979424,0.024691358024691357,6.360000000000042,197,40,6
margin>=0.1 OR best>=0.3 dur[2.0s->0.0],0.1,0.3,2.0,0.0,pooled,438,0.9095890410958904,0.821917808219178,0.1461187214611872,0.0319634703196347,16.89000000000007,360,64,14
margin>=0.1 OR best>=0.3 dur[2.0s->0.02],0.1,0.3,2.0,0.02,20260818-end,195,0.9097435897435897,0.8358974358974359,0.12307692307692308,0.041025641025641026,10.53000000000003,163,24,8
margin>=0.1 OR best>=0.3 dur[2.0s->0.02],0.1,0.3,2.0,0.02,20260825-end,243,0.9078189300411523,0.8065843621399177,0.16872427983539096,0.024691358024691357,6.360000000000042,196,41,6
margin>=0.1 OR best>=0.3 dur[2.0s->0.02],0.1,0.3,2.0,0.02,pooled,438,0.908675799086758,0.819634703196347,0.14840182648401826,0.0319634703196347,16.89000000000007,359,65,14
margin>=0.1 OR best>=0.3 dur[2.0s->0.04],0.1,0.3,2.0,0.04,20260818-end,195,0.9097435897435897,0.8358974358974359,0.12307692307692308,0.041025641025641026,10.53000000000003,163,24,8
margin>=0.1 OR best>=0.3 dur[2.0s->0.04],0.1,0.3,2.0,0.04,20260825-end,243,0.9078189300411523,0.8065843621399177,0.16872427983539096,0.024691358024691357,6.360000000000042,196,41,6
margin>=0.1 OR best>=0.3 dur[2.0s->0.04],0.1,0.3,2.0,0.04,pooled,438,0.908675799086758,0.819634703196347,0.14840182648401826,0.0319634703196347,16.89000000000007,359,65,14
margin>=0.1 OR best>=0.3 dur[2.0s->0.06],0.1,0.3,2.0,0.06,20260818-end,195,0.9097435897435897,0.8358974358974359,0.12307692307692308,0.041025641025641026,10.53000000000003,163,24,8
margin>=0.1 OR best>=0.3 dur[2.0s->0.06],0.1,0.3,2.0,0.06,20260825-end,243,0.9078189300411523,0.8065843621399177,0.16872427983539096,0.024691358024691357,6.360000000000042,196,41,6
margin>=0.1 OR best>=0.3 dur[2.0s->0.06],0.1,0.3,2.0,0.06,pooled,438,0.908675799086758,0.819634703196347,0.14840182648401826,0.0319634703196347,16.89000000000007,359,65,14
margin>=0.1 OR best>=0.3 dur[2.5s->0.0],0.1,0.3,2.5,0.0,20260818-end,195,0.9097435897435897,0.8358974358974359,0.12307692307692308,0.041025641025641026,10.53000000000003,163,24,8
margin>=0.1 OR best>=0.3 dur[2.5s->0.0],0.1,0.3,2.5,0.0,20260825-end,243,0.9094650205761318,0.8106995884773662,0.1646090534979424,0.024691358024691357,6.360000000000042,197,40,6
margin>=0.1 OR best>=0.3 dur[2.5s->0.0],0.1,0.3,2.5,0.0,pooled,438,0.9095890410958904,0.821917808219178,0.1461187214611872,0.0319634703196347,16.89000000000007,360,64,14
margin>=0.1 OR best>=0.3 dur[2.5s->0.02],0.1,0.3,2.5,0.02,20260818-end,195,0.9097435897435897,0.8358974358974359,0.12307692307692308,0.041025641025641026,10.53000000000003,163,24,8
margin>=0.1 OR best>=0.3 dur[2.5s->0.02],0.1,0.3,2.5,0.02,20260825-end,243,0.9078189300411523,0.8065843621399177,0.16872427983539096,0.024691358024691357,6.360000000000042,196,41,6
margin>=0.1 OR best>=0.3 dur[2.5s->0.02],0.1,0.3,2.5,0.02,pooled,438,0.908675799086758,0.819634703196347,0.14840182648401826,0.0319634703196347,16.89000000000007,359,65,14
margin>=0.1 OR best>=0.3 dur[2.5s->0.04],0.1,0.3,2.5,0.04,20260818-end,195,0.9097435897435897,0.8358974358974359,0.12307692307692308,0.041025641025641026,10.53000000000003,163,24,8
margin>=0.1 OR best>=0.3 dur[2.5s->0.04],0.1,0.3,2.5,0.04,20260825-end,243,0.9078189300411523,0.8065843621399177,0.16872427983539096,0.024691358024691357,6.360000000000042,196,41,6
margin>=0.1 OR best>=0.3 dur[2.5s->0.04],0.1,0.3,2.5,0.04,pooled,438,0.908675799086758,0.819634703196347,0.14840182648401826,0.0319634703196347,16.89000000000007,359,65,14
margin>=0.1 OR best>=0.3 dur[2.5s->0.06],0.1,0.3,2.5,0.06,20260818-end,195,0.9097435897435897,0.8358974358974359,0.12307692307692308,0.041025641025641026,10.53000000000003,163,24,8
margin>=0.1 OR best>=0.3 dur[2.5s->0.06],0.1,0.3,2.5,0.06,20260825-end,243,0.9078189300411523,0.8065843621399177,0.16872427983539096,0.024691358024691357,6.360000000000042,196,41,6
margin>=0.1 OR best>=0.3 dur[2.5s->0.06],0.1,0.3,2.5,0.06,pooled,438,0.908675799086758,0.819634703196347,0.14840182648401826,0.0319634703196347,16.89000000000007,359,65,14
margin>=0.1 OR best>=0.3 dur[3.0s->0.0],0.1,0.3,3.0,0.0,20260818-end,195,0.9097435897435897,0.8358974358974359,0.12307692307692308,0.041025641025641026,10.53000000000003,163,24,8
margin>=0.1 OR best>=0.3 dur[3.0s->0.0],0.1,0.3,3.0,0.0,20260825-end,243,0.9094650205761318,0.8106995884773662,0.1646090534979424,0.024691358024691357,6.360000000000042,197,40,6
margin>=0.1 OR best>=0.3 dur[3.0s->0.0],0.1,0.3,3.0,0.0,pooled,438,0.9095890410958904,0.821917808219178,0.1461187214611872,0.0319634703196347,16.89000000000007,360,64,14
margin>=0.1 OR best>=0.3 dur[3.0s->0.02],0.1,0.3,3.0,0.02,20260818-end,195,0.9097435897435897,0.8358974358974359,0.12307692307692308,0.041025641025641026,10.53000000000003,163,24,8
margin>=0.1 OR best>=0.3 dur[3.0s->0.02],0.1,0.3,3.0,0.02,20260825-end,243,0.9078189300411523,0.8065843621399177,0.16872427983539096,0.024691358024691357,6.360000000000042,196,41,6
margin>=0.1 OR best>=0.3 dur[3.0s->0.02],0.1,0.3,3.0,0.02,pooled,438,0.908675799086758,0.819634703196347,0.14840182648401826,0.0319634703196347,16.89000000000007,359,65,14
margin>=0.1 OR best>=0.3 dur[3.0s->0.04],0.1,0.3,3.0,0.04,20260818-end,195,0.9097435897435897,0.8358974358974359,0.12307692307692308,0.041025641025641026,10.53000000000003,163,24,8
margin>=0.1 OR best>=0.3 dur[3.0s->0.04],0.1,0.3,3.0,0.04,20260825-end,243,0.9078189300411523,0.8065843621399177,0.16872427983539096,0.024691358024691357,6.360000000000042,196,41,6
margin>=0.1 OR best>=0.3 dur[3.0s->0.04],0.1,0.3,3.0,0.04,pooled,438,0.908675799086758,0.819634703196347,0.14840182648401826,0.0319634703196347,16.89000000000007,359,65,14
margin>=0.1 OR best>=0.3 dur[3.0s->0.06],0.1,0.3,3.0,0.06,20260818-end,195,0.9097435897435897,0.8358974358974359,0.12307692307692308,0.041025641025641026,10.53000000000003,163,24,8
margin>=0.1 OR best>=0.3 dur[3.0s->0.06],0.1,0.3,3.0,0.06,20260825-end,243,0.9078189300411523,0.8065843621399177,0.16872427983539096,0.024691358024691357,6.360000000000042,196,41,6
margin>=0.1 OR best>=0.3 dur[3.0s->0.06],0.1,0.3,3.0,0.06,pooled,438,0.908675799086758,0.819634703196347,0.14840182648401826,0.0319634703196347,16.89000000000007,359,65,14
margin>=0.1 OR best>=0.325,0.1,0.325,,,20260818-end,195,0.9076923076923077,0.8307692307692308,0.1282051282051282,0.041025641025641026,10.53000000000003,162,25,8
margin>=0.1 OR best>=0.325,0.1,0.325,,,20260825-end,243,0.9069958847736627,0.7983539094650206,0.18106995884773663,0.0205761316872428,4.959999999999951,194,44,5
margin>=0.1 OR best>=0.325,0.1,0.325,,,pooled,438,0.9073059360730594,0.8127853881278538,0.15753424657534246,0.02968036529680365,15.48999999999998,356,69,13
margin>=0.1 OR best>=0.325 dur[1.0s->0.0],0.1,0.325,1.0,0.0,20260818-end,195,0.9066666666666666,0.8358974358974359,0.11794871794871795,0.046153846153846156,12.070000000000022,163,23,9
margin>=0.1 OR best>=0.325 dur[1.0s->0.0],0.1,0.325,1.0,0.0,20260825-end,243,0.9069958847736626,0.8106995884773662,0.16049382716049382,0.02880658436213992,7.4199999999999875,197,39,7
margin>=0.1 OR best>=0.325 dur[1.0s->0.0],0.1,0.325,1.0,0.0,pooled,438,0.9068493150684932,0.821917808219178,0.1415525114155251,0.0365296803652968,19.49000000000001,360,62,16
margin>=0.1 OR best>=0.325 dur[1.0s->0.02],0.1,0.325,1.0,0.02,20260818-end,195,0.9066666666666666,0.8358974358974359,0.11794871794871795,0.046153846153846156,12.070000000000022,163,23,9
margin>=0.1 OR best>=0.325 dur[1.0s->0.02],0.1,0.325,1.0,0.02,20260825-end,243,0.9020576131687243,0.7983539094650206,0.1728395061728395,0.02880658436213992,7.4199999999999875,194,42,7
margin>=0.1 OR best>=0.325 dur[1.0s->0.02],0.1,0.325,1.0,0.02,pooled,438,0.904109589041096,0.815068493150685,0.14840182648401826,0.0365296803652968,19.49000000000001,357,65,16
margin>=0.1 OR best>=0.325 dur[1.0s->0.04],0.1,0.325,1.0,0.04,20260818-end,195,0.9046153846153846,0.8307692307692308,0.12307692307692308,0.046153846153846156,12.070000000000022,162,24,9
margin>=0.1 OR best>=0.325 dur[1.0s->0.04],0.1,0.325,1.0,0.04,20260825-end,243,0.9069958847736627,0.7983539094650206,0.18106995884773663,0.0205761316872428,4.959999999999951,194,44,5
margin>=0.1 OR best>=0.325 dur[1.0s->0.04],0.1,0.325,1.0,0.04,pooled,438,0.9059360730593607,0.8127853881278538,0.1552511415525114,0.0319634703196347,17.029999999999973,356,68,14
margin>=0.1 OR best>=0.325 dur[1.0s->0.06],0.1,0.325,1.0,0.06,20260818-end,195,0.9076923076923077,0.8307692307692308,0.1282051282051282,0.041025641025641026,10.53000000000003,162,25,8
margin>=0.1 OR best>=0.325 dur[1.0s->0.06],0.1,0.325,1.0,0.06,20260825-end,243,0.9069958847736627,0.7983539094650206,0.18106995884773663,0.0205761316872428,4.959999999999951,194,44,5
